Organization_ID,Industry,Company_Size,Employee_Count,AI_Tool,Adoption_Year,AI_Investment_USD,Productivity_Gain_Percent,Annual_Savings_USD,Satisfaction_Score,AI_Usage_Hours_Per_Week,ROI_Percent,Adoption_Status
ORG_2854,Healthcare,Small,137,Copilot,2025,18080,22.14,47272.44,10,11.53,261.46,Slow Adopter
ORG_2855,Healthcare,Small,64,ChatGPT,2021,5061,17.59,7681.08,6,7.36,151.77,Slow Adopter
ORG_2856,Finance,Medium,614,Gemini,2025,112687,26.3,214496.13,7,13.93,190.35,Slow Adopter
ORG_2857,Manufacturing,Medium,417,Copilot,2026,114240,32.21,103506.24,9,28.81,90.6,Early Adopter
ORG_2858,Education,Medium,416,Claude,2022,126549,25.05,251709.21,8,6.48,198.9,Slow Adopter
ORG_2859,Education,Small,151,Copilot,2020,14229,35.43,24118.11,6,27.62,169.5,Early Adopter
ORG_2860,Education,Large,6869,ChatGPT,2026,144269,28.85,323756.09,9,35.67,224.41,AI Leader
ORG_2861,Healthcare,Small,87,ChatGPT,2024,20612,23.15,16034.46,4,24.66,77.79,Early Adopter
ORG_2862,Healthcare,Large,4907,Gemini,2026,272698,40.8,230257.83,7,34.16,84.44,AI Leader
ORG_2863,Manufacturing,Small,21,ChatGPT,2026,13155,24.12,9851.85,6,13.05,74.89,Slow Adopter
ORG_2864,Healthcare,Small,53,ChatGPT,2026,12352,21.92,9727.8,4,12.99,78.75,Slow Adopter
ORG_2865,Healthcare,Small,87,Gemini,2026,24931,29.14,51282.22,7,34.81,205.7,AI Leader
ORG_2866,Healthcare,Large,3036,ChatGPT,2021,84078,17.45,185533.62,3,6.95,220.67,Slow Adopter
ORG_2867,Finance,Medium,505,ChatGPT,2020,50402,24.23,75270.25,3,16.21,149.34,Early Adopter
ORG_2868,Manufacturing,Small,100,ChatGPT,2025,11152,30.02,21204.89,3,22.13,190.14,Early Adopter
ORG_2869,Manufacturing,Large,8230,Copilot,2025,318606,43.82,461115.13,3,38.7,144.73,AI Leader
ORG_2870,IT,Small,139,Gemini,2026,17058,36.47,11380.3,6,32.36,66.72,AI Leader
ORG_2871,Education,Medium,530,Gemini,2023,19397,35.15,34041.43,5,35.08,175.5,AI Leader
ORG_2872,Education,Large,5389,ChatGPT,2023,268826,31.26,565369.01,5,31.0,210.31,AI Leader
ORG_2873,Education,Small,76,Gemini,2024,6646,24.07,8208.82,10,37.28,123.52,AI Leader
ORG_2874,Healthcare,Large,6140,Midjourney,2026,389396,24.98,324816.3,3,32.42,83.42,AI Leader
ORG_2875,IT,Small,173,ChatGPT,2021,15974,12.26,33163.74,7,12.15,207.61,Slow Adopter
ORG_2876,IT,Medium,884,ChatGPT,2023,64073,17.94,94355.23,3,4.32,147.26,Slow Adopter
ORG_2877,Retail,Large,8488,ChatGPT,2021,155216,30.31,117127.19,10,18.43,75.46,Early Adopter
ORG_2878,Healthcare,Small,115,ChatGPT,2023,19574,32.7,43810.42,8,25.71,223.82,Early Adopter
ORG_2879,Manufacturing,Small,48,ChatGPT,2026,13377,27.22,20886.01,9,23.45,156.13,Early Adopter
ORG_2880,Manufacturing,Large,4314,Gemini,2023,153649,18.7,280863.29,7,5.09,182.8,Slow Adopter
ORG_2881,Manufacturing,Medium,312,ChatGPT,2023,5000,24.27,6422.67,5,8.51,128.45,Slow Adopter
ORG_2882,IT,Small,39,Gemini,2025,22230,25.87,45354.49,4,21.75,204.02,Early Adopter
ORG_2883,Healthcare,Small,199,ChatGPT,2026,23908,27.33,24530.59,10,34.8,102.6,AI Leader
ORG_2884,IT,Medium,865,Midjourney,2022,85266,32.8,198657.62,8,29.5,232.99,Early Adopter
ORG_2885,Manufacturing,Large,9848,ChatGPT,2023,135365,37.86,150883.58,3,37.27,111.46,AI Leader
ORG_2886,Retail,Medium,388,Gemini,2024,58003,26.57,81252.89,7,22.92,140.08,Early Adopter
ORG_2887,Retail,Small,100,Claude,2021,20341,23.59,55716.64,5,15.81,273.91,Early Adopter
ORG_2888,Finance,Small,104,ChatGPT,2025,18444,27.3,12643.55,5,12.88,68.55,Slow Adopter
ORG_2889,Finance,Small,179,Gemini,2024,16470,14.18,27751.87,10,10.53,168.5,Slow Adopter
ORG_2890,IT,Small,79,Midjourney,2026,9595,26.06,22185.08,8,24.4,231.22,Early Adopter
ORG_2891,Finance,Small,118,Claude,2024,15933,26.83,17187.65,4,14.07,107.87,Slow Adopter
ORG_2892,Manufacturing,Medium,485,Copilot,2022,67883,28.37,145474.53,7,28.86,214.3,Early Adopter
ORG_2893,Finance,Small,104,Claude,2023,13457,27.02,8743.74,7,22.17,64.98,Early Adopter
ORG_2894,Manufacturing,Medium,292,Claude,2021,94887,25.48,102113.72,3,20.74,107.62,Early Adopter
ORG_2895,Finance,Small,156,ChatGPT,2022,21074,16.96,52735.99,5,3.5,250.24,Slow Adopter
ORG_2896,IT,Medium,899,ChatGPT,2020,101195,24.54,89685.72,8,14.95,88.63,Slow Adopter
ORG_2897,Education,Large,4483,Midjourney,2021,140234,6.42,236210.32,5,7.84,168.44,Slow Adopter
ORG_2898,IT,Medium,775,ChatGPT,2021,96726,5.42,150342.64,5,8.92,155.43,Slow Adopter
ORG_2899,IT,Small,65,Claude,2021,12097,25.32,10162.29,9,25.26,84.01,Early Adopter
ORG_2900,Education,Small,53,Gemini,2026,14079,29.6,21020.11,4,34.23,149.3,AI Leader
ORG_2901,IT,Medium,842,Copilot,2024,67426,21.1,109388.0,6,22.0,162.23,Early Adopter
ORG_2902,Manufacturing,Small,173,ChatGPT,2023,17263,32.51,28049.7,5,33.41,162.48,AI Leader
ORG_2903,Retail,Small,55,Claude,2026,18989,29.96,22895.03,6,36.24,120.57,AI Leader
ORG_2904,Retail,Small,121,ChatGPT,2024,20314,24.62,34014.02,10,27.03,167.44,Early Adopter
ORG_2905,Healthcare,Large,4206,ChatGPT,2026,216218,36.99,594589.35,7,39.72,275.0,AI Leader
ORG_2906,Education,Medium,605,Claude,2026,60538,16.55,85074.27,4,11.59,140.53,Slow Adopter
ORG_2907,Education,Large,8172,Claude,2026,94195,19.37,168827.82,4,5.51,179.23,Slow Adopter
ORG_2908,IT,Small,135,Claude,2022,18112,38.59,45168.26,10,27.89,249.38,Early Adopter
ORG_2909,Retail,Small,198,ChatGPT,2023,18665,31.92,36621.53,8,33.32,196.2,AI Leader
ORG_2910,Education,Medium,515,Copilot,2022,56466,24.54,48883.85,9,4.23,86.57,Slow Adopter
ORG_2911,IT,Large,2525,Copilot,2026,262245,30.27,515764.52,3,34.51,196.67,AI Leader
ORG_2912,Finance,Small,167,Claude,2024,20163,32.8,40293.12,6,33.96,199.84,AI Leader
ORG_2913,Retail,Large,6351,Claude,2024,170065,28.43,116523.01,6,22.48,68.52,Early Adopter
ORG_2914,IT,Medium,787,Copilot,2026,83230,31.29,145778.21,5,38.35,175.15,AI Leader
ORG_2915,Healthcare,Medium,347,Gemini,2024,84159,12.92,109925.06,6,10.51,130.62,Slow Adopter
ORG_2916,Healthcare,Medium,358,ChatGPT,2025,72528,28.81,147249.49,6,34.09,203.02,AI Leader
ORG_2917,Healthcare,Large,7085,Gemini,2021,196237,37.83,548556.34,3,34.33,279.54,AI Leader
ORG_2918,Retail,Medium,213,ChatGPT,2026,71884,22.99,44588.43,8,9.13,62.03,Slow Adopter
ORG_2919,Education,Large,4527,Copilot,2026,291686,17.12,792035.42,4,9.25,271.54,Slow Adopter
ORG_2920,Healthcare,Small,25,Copilot,2025,14487,28.92,29754.92,9,28.78,205.39,Early Adopter
ORG_2921,Education,Small,53,ChatGPT,2026,15159,24.06,18800.47,10,24.35,124.02,Early Adopter
ORG_2922,Education,Small,65,ChatGPT,2024,21997,24.02,38790.73,7,13.73,176.35,Slow Adopter
ORG_2923,Education,Medium,684,Gemini,2025,70440,26.2,96176.43,6,7.57,136.54,Slow Adopter
ORG_2924,Finance,Small,169,ChatGPT,2026,18208,33.83,35993.97,10,35.98,197.68,AI Leader
ORG_2925,Finance,Small,164,Copilot,2022,18091,26.23,12795.18,10,25.15,70.73,Early Adopter
ORG_2926,IT,Small,177,Copilot,2022,13793,24.78,27844.89,9,15.8,201.88,Early Adopter
ORG_2927,Manufacturing,Large,8281,ChatGPT,2024,295060,17.72,410587.82,3,4.03,139.15,Slow Adopter
ORG_2928,Healthcare,Small,83,ChatGPT,2026,12192,27.11,21867.14,7,17.05,179.36,Early Adopter
ORG_2929,IT,Large,1027,ChatGPT,2025,316007,29.8,203232.9,7,38.47,64.31,AI Leader
ORG_2930,IT,Small,156,Gemini,2025,20555,30.46,29567.07,3,26.66,143.84,Early Adopter
ORG_2931,Education,Large,8992,ChatGPT,2025,268743,22.86,174300.13,10,35.44,64.86,AI Leader
ORG_2932,Retail,Large,4592,Gemini,2023,191212,8.34,328822.97,3,3.7,171.97,Slow Adopter
ORG_2933,Retail,Large,5597,Gemini,2025,200282,23.92,400503.3,9,28.92,199.97,Early Adopter
ORG_2934,Manufacturing,Large,7606,Claude,2021,334810,17.74,429344.36,8,38.55,128.24,AI Leader
ORG_2935,Healthcare,Medium,229,ChatGPT,2024,94546,8.3,205500.13,9,6.55,217.35,Slow Adopter
ORG_2936,Finance,Large,6690,ChatGPT,2022,240493,9.19,486355.85,9,16.28,202.23,Early Adopter
ORG_2937,IT,Medium,504,ChatGPT,2023,82929,38.35,66375.67,9,29.37,80.04,Early Adopter
ORG_2938,Manufacturing,Large,1542,Gemini,2022,307161,21.57,766790.38,8,19.25,249.64,Early Adopter
ORG_2939,Finance,Small,119,Copilot,2022,12127,25.53,20047.1,5,22.72,165.31,Early Adopter
ORG_2940,Retail,Medium,322,Copilot,2024,66162,23.32,84318.64,4,5.15,127.44,Slow Adopter
ORG_2941,Healthcare,Medium,334,ChatGPT,2025,78833,19.27,61938.1,9,7.89,78.57,Slow Adopter
ORG_2942,IT,Small,174,Copilot,2025,21432,21.2,42708.27,10,29.49,199.27,Early Adopter
ORG_2943,Finance,Small,182,ChatGPT,2024,19134,21.95,27980.28,9,13.7,146.23,Slow Adopter
ORG_2944,Finance,Large,7640,ChatGPT,2020,279949,26.52,366580.13,10,8.16,130.95,Slow Adopter
ORG_2945,Retail,Small,130,Gemini,2026,23117,23.72,21420.77,3,4.0,92.66,Slow Adopter
ORG_2946,Finance,Small,192,Claude,2026,15398,30.3,30749.37,9,33.52,199.7,AI Leader
ORG_2947,Finance,Large,6989,ChatGPT,2025,163923,35.79,454657.06,6,34.55,277.36,AI Leader
ORG_2948,Healthcare,Medium,853,Copilot,2024,62530,18.73,150452.42,9,17.33,240.61,Early Adopter
ORG_2949,Finance,Small,61,ChatGPT,2025,15864,35.47,35977.05,4,23.22,226.78,Early Adopter
ORG_2950,Retail,Large,3898,ChatGPT,2025,267715,33.78,471589.96,9,35.34,176.15,AI Leader
ORG_2951,Manufacturing,Small,130,Claude,2026,5000,12.08,4995.49,9,10.38,99.91,Slow Adopter
ORG_2952,IT,Small,21,ChatGPT,2025,15322,9.34,26537.42,9,14.88,173.2,Slow Adopter
ORG_2953,IT,Small,44,Midjourney,2022,10533,28.37,21356.46,7,24.84,202.76,Early Adopter
ORG_2954,Manufacturing,Medium,746,Gemini,2026,60531,29.73,99680.02,7,30.07,164.68,AI Leader
ORG_2955,IT,Medium,658,Copilot,2025,65237,28.83,148511.75,9,24.58,227.65,Early Adopter
ORG_2956,Finance,Small,159,Gemini,2026,14883,28.6,34095.47,7,31.9,229.09,AI Leader
ORG_2957,Education,Large,3052,Copilot,2024,211839,27.24,204482.92,7,13.65,96.53,Slow Adopter
ORG_2958,Education,Medium,378,Claude,2024,59405,24.14,45386.4,9,6.31,76.4,Slow Adopter
ORG_2959,IT,Medium,959,Gemini,2025,116026,12.14,102551.15,9,7.7,88.39,Slow Adopter
ORG_2960,Finance,Small,75,Copilot,2023,19686,12.63,15766.7,5,8.48,80.09,Slow Adopter
ORG_2961,Finance,Medium,501,Copilot,2025,98217,33.61,182992.24,3,25.42,186.31,Early Adopter
ORG_2962,Healthcare,Small,97,Copilot,2026,9922,28.89,25165.85,8,25.73,253.64,Early Adopter
ORG_2963,Healthcare,Medium,393,Copilot,2021,24056,16.81,66812.13,3,16.61,277.74,Early Adopter
ORG_2964,Education,Medium,956,Copilot,2026,53690,17.77,40398.18,10,18.13,75.24,Early Adopter
ORG_2965,Education,Small,138,Copilot,2024,9347,24.53,21642.37,3,30.79,231.54,AI Leader
ORG_2966,Manufacturing,Large,3715,Copilot,2026,218367,20.99,182166.2,8,16.88,83.42,Early Adopter
ORG_2967,Retail,Small,95,Copilot,2026,23049,26.03,34090.83,4,17.08,147.91,Early Adopter
ORG_2968,Retail,Medium,241,ChatGPT,2024,103561,21.32,155380.54,10,7.2,150.04,Slow Adopter
ORG_2969,Healthcare,Medium,662,ChatGPT,2024,95233,24.81,174023.93,8,37.42,182.73,AI Leader
ORG_2970,Retail,Large,2968,Copilot,2025,179132,22.7,176574.15,8,5.21,98.57,Slow Adopter
ORG_2971,Manufacturing,Medium,625,ChatGPT,2024,83425,38.01,204844.52,3,36.62,245.54,AI Leader
ORG_2972,Finance,Small,177,Copilot,2022,18564,12.42,22227.58,8,15.22,119.73,Early Adopter
ORG_2973,Manufacturing,Large,4185,Claude,2025,132794,34.08,250594.56,3,39.62,188.71,AI Leader
ORG_2974,Manufacturing,Medium,291,ChatGPT,2025,95781,24.95,248278.22,6,25.81,259.21,Early Adopter
ORG_2975,Manufacturing,Large,7666,Gemini,2026,143390,30.12,213561.48,4,17.09,148.94,Early Adopter
ORG_2976,Manufacturing,Medium,976,ChatGPT,2025,41390,29.59,59931.94,4,24.9,144.8,Early Adopter
ORG_2977,Retail,Large,4716,ChatGPT,2026,164581,14.11,152397.28,6,4.28,92.6,Slow Adopter
ORG_2978,Education,Small,45,ChatGPT,2026,11856,22.29,30387.21,4,9.78,256.3,Slow Adopter
ORG_2979,Education,Small,64,Claude,2022,19820,23.68,27523.33,6,18.9,138.87,Early Adopter
ORG_2980,IT,Small,134,ChatGPT,2026,8460,22.01,16554.4,5,15.02,195.68,Early Adopter
ORG_2981,Retail,Medium,264,ChatGPT,2025,67756,47.2,181427.01,8,35.2,267.77,AI Leader
ORG_2982,IT,Large,2004,Gemini,2026,173769,31.28,168098.91,8,39.77,96.74,AI Leader
ORG_2983,Education,Small,149,Claude,2021,20263,15.71,48928.67,3,21.14,241.47,Early Adopter
ORG_2984,Healthcare,Medium,717,ChatGPT,2023,130188,22.01,226404.75,4,23.19,173.91,Early Adopter
ORG_2985,Retail,Medium,446,ChatGPT,2025,83115,20.46,210594.14,8,34.15,253.38,AI Leader
ORG_2986,Retail,Small,114,Copilot,2023,7708,33.83,15702.29,4,27.16,203.71,Early Adopter
ORG_2987,Retail,Medium,760,Claude,2024,84295,11.8,101422.93,9,7.99,120.32,Slow Adopter
ORG_2988,IT,Large,5582,Copilot,2024,420902,24.66,527515.57,10,6.8,125.33,Slow Adopter
ORG_2989,Manufacturing,Small,181,ChatGPT,2025,5000,41.03,5951.01,6,36.81,119.02,AI Leader
ORG_2990,Finance,Medium,641,ChatGPT,2021,100103,12.49,154801.95,8,13.74,154.64,Slow Adopter
ORG_2991,Manufacturing,Medium,260,Copilot,2022,87173,23.83,239092.39,10,15.44,274.27,Early Adopter
ORG_2992,Finance,Small,199,ChatGPT,2021,13298,25.12,11076.43,10,18.95,83.29,Early Adopter
ORG_2993,IT,Large,9455,ChatGPT,2025,96156,31.69,211786.17,10,38.28,220.25,AI Leader
ORG_2994,Healthcare,Medium,318,Claude,2021,49962,29.64,31119.17,10,11.77,62.29,Slow Adopter
ORG_2995,Finance,Large,5251,Copilot,2022,162410,29.56,102658.97,7,38.34,63.21,AI Leader
ORG_2996,Retail,Large,9240,Copilot,2023,212203,37.39,159443.25,7,34.14,75.14,AI Leader
ORG_2997,Healthcare,Large,2561,Gemini,2023,276248,43.52,525492.8,3,27.96,190.23,Early Adopter
ORG_2998,IT,Small,185,ChatGPT,2026,11162,18.03,29929.2,4,22.21,268.13,Early Adopter
ORG_2999,Finance,Medium,210,Claude,2026,60351,24.33,51978.47,3,22.53,86.13,Early Adopter
ORG_3000,Finance,Large,3617,Copilot,2022,134068,24.0,334062.35,6,8.21,249.17,Slow Adopter
ORG_3001,Retail,Small,164,ChatGPT,2024,12403,14.78,13163.22,4,9.0,106.13,Slow Adopter
ORG_3002,Retail,Large,9574,Claude,2020,274923,22.73,387670.69,4,20.25,141.01,Early Adopter
ORG_3003,Healthcare,Medium,379,ChatGPT,2024,89914,36.91,104936.08,7,39.75,116.71,AI Leader
ORG_3004,Finance,Small,121,Midjourney,2025,12126,21.13,11717.34,8,36.27,96.63,AI Leader
ORG_3005,Education,Small,135,Claude,2024,5301,24.4,11302.64,10,21.51,213.22,Early Adopter
ORG_3006,IT,Medium,758,Copilot,2023,38177,26.16,78196.09,4,10.22,204.83,Slow Adopter
ORG_3007,Retail,Medium,697,Claude,2020,60012,27.34,144646.73,6,21.11,241.03,Early Adopter
ORG_3008,Healthcare,Large,4559,Copilot,2023,438119,33.48,869361.68,4,29.75,198.43,Early Adopter
ORG_3009,IT,Medium,528,Claude,2025,67998,24.24,171872.69,4,15.31,252.76,Early Adopter
ORG_3010,Healthcare,Small,75,Gemini,2026,5689,29.96,12797.34,4,14.42,224.95,Slow Adopter
ORG_3011,Retail,Medium,767,ChatGPT,2024,74064,18.39,148999.99,6,25.44,201.18,Early Adopter
ORG_3012,Education,Large,7374,ChatGPT,2023,117388,40.53,216416.12,10,33.91,184.36,AI Leader
ORG_3013,Retail,Medium,425,Copilot,2025,81678,21.56,125042.14,3,16.24,153.09,Early Adopter
ORG_3014,Retail,Small,169,Midjourney,2026,17165,19.04,34997.25,7,10.01,203.89,Slow Adopter
ORG_3015,Retail,Small,174,ChatGPT,2025,23730,41.81,64059.52,3,38.84,269.95,AI Leader
ORG_3016,Education,Small,87,Gemini,2025,7610,19.0,12788.69,7,20.67,168.05,Early Adopter
ORG_3017,Healthcare,Small,28,ChatGPT,2026,15642,23.81,43145.65,5,9.1,275.83,Slow Adopter
ORG_3018,Manufacturing,Small,175,Copilot,2026,9725,32.79,13095.56,7,27.83,134.66,Early Adopter
ORG_3019,Manufacturing,Large,3149,Midjourney,2025,237773,28.73,437342.72,5,38.34,183.93,AI Leader
ORG_3020,Education,Large,4655,Claude,2023,229510,19.89,511182.29,9,4.55,222.73,Slow Adopter
ORG_3021,Finance,Large,9352,Gemini,2023,87055,23.35,220958.14,3,13.99,253.81,Slow Adopter
ORG_3022,Education,Medium,439,Gemini,2024,32742,29.95,69374.58,3,30.81,211.88,AI Leader
ORG_3023,Finance,Small,45,Claude,2023,5000,22.7,9602.27,10,29.26,192.05,Early Adopter
ORG_3024,Education,Large,9105,ChatGPT,2025,404426,33.46,578104.19,6,37.71,142.94,AI Leader
ORG_3025,Education,Medium,467,Claude,2024,82717,19.05,64958.67,7,6.18,78.53,Slow Adopter
ORG_3026,Manufacturing,Small,32,ChatGPT,2026,11771,17.37,11580.37,8,18.76,98.38,Early Adopter
ORG_3027,IT,Medium,856,Copilot,2026,139452,21.65,270383.84,8,19.36,193.89,Early Adopter
ORG_3028,IT,Large,3808,ChatGPT,2026,217082,17.01,281362.8,6,13.9,129.61,Slow Adopter
ORG_3029,Healthcare,Medium,303,ChatGPT,2026,108072,26.6,229150.32,6,27.47,212.03,Early Adopter
ORG_3030,Manufacturing,Medium,775,Copilot,2024,68441,29.07,71585.02,3,31.71,104.59,AI Leader
ORG_3031,Education,Large,1638,ChatGPT,2024,156049,30.33,231913.65,9,38.17,148.62,AI Leader
ORG_3032,Manufacturing,Small,171,Claude,2026,7667,33.6,6032.81,8,34.84,78.69,AI Leader
ORG_3033,Education,Small,85,ChatGPT,2025,10656,32.91,7606.86,3,39.21,71.39,AI Leader
ORG_3034,Manufacturing,Medium,307,Gemini,2021,75947,27.93,56164.85,10,21.61,73.95,Early Adopter
ORG_3035,Retail,Small,184,Copilot,2026,17389,29.24,12514.62,7,23.37,71.97,Early Adopter
ORG_3036,Education,Medium,839,Copilot,2025,97532,35.57,269183.23,5,16.58,275.99,Early Adopter
ORG_3037,Retail,Small,42,Gemini,2023,13441,45.69,13284.6,9,33.24,98.84,AI Leader
ORG_3038,Healthcare,Medium,426,Gemini,2026,44391,27.28,90101.88,10,16.79,202.97,Early Adopter
ORG_3039,IT,Medium,379,ChatGPT,2025,104329,21.0,223704.26,4,17.93,214.42,Early Adopter
ORG_3040,Education,Small,178,ChatGPT,2022,11705,33.05,23433.51,4,28.89,200.2,Early Adopter
ORG_3041,Retail,Small,194,ChatGPT,2023,12602,27.4,22613.23,9,23.93,179.44,Early Adopter
ORG_3042,Healthcare,Medium,323,ChatGPT,2021,101109,30.06,168439.46,10,33.97,166.59,AI Leader
ORG_3043,Healthcare,Large,1722,ChatGPT,2026,387140,26.56,833712.81,7,26.54,215.35,Early Adopter
ORG_3044,Healthcare,Small,180,Claude,2026,11551,36.97,27984.27,7,27.21,242.27,Early Adopter
ORG_3045,Manufacturing,Medium,516,ChatGPT,2023,112998,16.42,199743.89,8,5.85,176.77,Slow Adopter
ORG_3046,Education,Small,148,Gemini,2025,24998,42.71,35205.13,10,25.57,140.83,Early Adopter
ORG_3047,IT,Medium,536,Gemini,2022,90025,23.55,70501.25,3,33.2,78.31,AI Leader
ORG_3048,Education,Medium,567,ChatGPT,2025,84249,21.12,123886.82,8,27.71,147.05,Early Adopter
ORG_3049,Manufacturing,Small,31,ChatGPT,2025,19445,18.76,27349.18,10,21.48,140.65,Early Adopter
ORG_3050,Manufacturing,Small,66,Copilot,2021,12188,29.0,7913.63,6,18.95,64.93,Early Adopter
ORG_3051,Retail,Medium,574,Copilot,2022,128754,17.94,346840.18,7,9.6,269.38,Slow Adopter
ORG_3052,IT,Small,146,Copilot,2023,19974,28.23,54742.86,3,7.51,274.07,Slow Adopter
ORG_3053,Finance,Small,48,Copilot,2023,18646,22.48,29336.18,3,20.53,157.33,Early Adopter
ORG_3054,Healthcare,Medium,411,Gemini,2026,42663,28.85,88344.16,8,39.09,207.07,AI Leader
ORG_3055,Finance,Medium,450,ChatGPT,2024,70946,18.98,196594.2,9,21.71,277.1,Early Adopter
ORG_3056,Finance,Medium,818,Gemini,2021,42294,24.59,83888.79,4,24.47,198.35,Early Adopter
ORG_3057,Manufacturing,Small,80,Gemini,2024,20260,29.88,15009.76,8,32.46,74.09,AI Leader
ORG_3058,Healthcare,Small,197,Midjourney,2020,26094,12.77,50996.73,9,6.65,195.43,Slow Adopter
ORG_3059,IT,Medium,930,ChatGPT,2025,90106,29.65,153465.13,7,16.71,170.32,Early Adopter
ORG_3060,Retail,Small,65,Gemini,2026,5455,29.32,14625.73,9,37.03,268.12,AI Leader
ORG_3061,Finance,Medium,287,ChatGPT,2026,10743,12.11,14954.7,9,7.0,139.2,Slow Adopter
ORG_3062,Manufacturing,Small,110,ChatGPT,2026,17139,27.31,13295.59,4,23.87,77.58,Early Adopter
ORG_3063,Manufacturing,Small,185,Claude,2026,19543,25.11,25322.78,7,36.56,129.57,AI Leader
ORG_3064,Finance,Medium,473,Claude,2025,101099,33.1,266168.48,9,13.36,263.28,Slow Adopter
ORG_3065,Education,Small,192,ChatGPT,2025,12208,29.36,7366.62,10,9.13,60.34,Slow Adopter
ORG_3066,Finance,Small,134,Claude,2022,24064,38.27,30434.81,8,28.03,126.47,Early Adopter
ORG_3067,Finance,Large,7594,ChatGPT,2023,236447,23.29,483766.99,7,17.73,204.6,Early Adopter
ORG_3068,IT,Small,142,Gemini,2024,12267,29.36,32856.73,3,12.33,267.85,Slow Adopter
ORG_3069,Manufacturing,Small,134,Gemini,2026,19965,26.85,45189.53,7,25.14,226.34,Early Adopter
ORG_3070,Manufacturing,Medium,859,Copilot,2025,73249,24.59,187044.45,6,13.89,255.35,Slow Adopter
ORG_3071,Retail,Small,90,Gemini,2025,23143,28.7,58679.54,8,18.39,253.55,Early Adopter
ORG_3072,Manufacturing,Small,122,ChatGPT,2024,12832,23.48,10811.87,3,22.08,84.26,Early Adopter
ORG_3073,IT,Medium,851,ChatGPT,2025,59097,11.5,70800.32,9,20.04,119.8,Early Adopter
ORG_3074,Healthcare,Small,44,ChatGPT,2023,18361,36.58,42178.86,8,34.02,229.72,AI Leader
ORG_3075,Healthcare,Small,101,Copilot,2024,17413,30.2,29016.08,5,9.81,166.63,Slow Adopter
ORG_3076,Manufacturing,Medium,765,Copilot,2025,63919,38.13,118719.71,4,15.64,185.73,Early Adopter
ORG_3077,Manufacturing,Large,9046,ChatGPT,2026,390555,27.56,736545.32,4,27.83,188.59,Early Adopter
ORG_3078,Education,Small,143,ChatGPT,2023,15101,17.95,29794.23,6,6.26,197.3,Slow Adopter
ORG_3079,Manufacturing,Small,127,Copilot,2026,18423,36.25,44163.09,5,26.96,239.72,Early Adopter
ORG_3080,Manufacturing,Small,184,Copilot,2021,18302,25.79,51162.67,7,14.97,279.55,Slow Adopter
ORG_3081,IT,Small,67,Gemini,2023,15921,41.33,30838.9,7,38.59,193.7,AI Leader
ORG_3082,Healthcare,Small,150,ChatGPT,2022,17847,24.71,17611.16,5,15.56,98.68,Early Adopter
ORG_3083,Healthcare,Medium,526,Copilot,2026,89173,15.42,158195.31,5,16.44,177.4,Early Adopter
ORG_3084,Finance,Small,176,ChatGPT,2025,14962,16.96,19802.93,5,12.03,132.35,Slow Adopter
ORG_3085,Finance,Medium,428,Gemini,2025,139109,31.7,248573.43,6,38.56,178.69,AI Leader
ORG_3086,Education,Medium,675,ChatGPT,2026,54994,37.57,150885.92,3,22.68,274.37,Early Adopter
ORG_3087,Finance,Small,21,ChatGPT,2023,11401,36.07,21263.51,6,26.14,186.51,Early Adopter
ORG_3088,Manufacturing,Small,178,ChatGPT,2023,8844,23.92,13839.25,10,19.59,156.48,Early Adopter
ORG_3089,Education,Small,173,ChatGPT,2024,26324,31.08,27987.42,9,37.67,106.32,AI Leader
ORG_3090,Finance,Medium,714,Gemini,2023,126441,25.39,343374.7,4,25.45,271.57,Early Adopter
ORG_3091,Education,Medium,682,ChatGPT,2026,76898,22.46,194439.05,7,8.26,252.85,Slow Adopter
ORG_3092,Manufacturing,Medium,606,Copilot,2022,72374,20.77,194566.77,9,14.76,268.84,Slow Adopter
ORG_3093,Retail,Small,107,Copilot,2025,5000,36.27,12206.32,7,34.97,244.13,AI Leader
ORG_3094,Manufacturing,Small,29,Gemini,2021,9047,36.34,21670.68,7,26.09,239.53,Early Adopter
ORG_3095,Retail,Medium,235,Claude,2022,76947,20.02,59059.7,4,34.19,76.75,AI Leader
ORG_3096,Manufacturing,Large,3814,Gemini,2026,288154,32.64,696661.33,7,24.01,241.77,Early Adopter
ORG_3097,Healthcare,Medium,860,Claude,2025,78212,29.68,117810.69,6,27.44,150.63,Early Adopter
ORG_3098,Retail,Medium,449,ChatGPT,2026,52171,15.08,74992.56,8,18.49,143.74,Early Adopter
ORG_3099,Finance,Large,5633,Claude,2024,314271,29.77,382658.9,5,9.67,121.76,Slow Adopter
ORG_3100,Retail,Large,3845,Copilot,2023,111459,21.08,122132.07,8,16.23,109.58,Early Adopter
ORG_3101,Education,Large,2350,Copilot,2023,243147,12.49,503465.91,5,7.44,207.06,Slow Adopter
ORG_3102,Education,Medium,741,Claude,2023,60848,15.88,131096.9,10,13.23,215.45,Slow Adopter
ORG_3103,Manufacturing,Medium,735,Gemini,2022,28653,17.5,45777.15,6,7.66,159.76,Slow Adopter
